,#flickr_photo_id,category,beauty_scores
594,5702345069,urban,"4,3,3,4,4,3"
595,2481337002,urban,"4,3,4,3,2"
596,388611920,people,"3,3,3,3,3"
597,6057054911,animals,"5,4,5,4,4"
598,524654472,urban,"3,4,4,3,3"
599,2834690277,nature,"4,4,4,3,5"
600,4856465878,nature,"3,3,3,3,4"
601,554891811,urban,"3,3,2,3,3,3"
602,2933735054,nature,"3,3,3,3,3"
603,5750825840,nature,"4,4,3,4,3"
604,8097001481,animals,"5,5,5,5,5,5,2"
605,2316281972,urban,"3,3,4,4,3"
606,4266635667,urban,"3,2,2,3,3"
607,8302745795,nature,"3,4,5,3,2"
608,5767164318,animals,"3,4,3,3,3"
609,604842719,animals,"4,3,4,4,3"
610,5696960987,animals,"3,3,3,4,4,3,4,3,4,3"
611,8169491171,people,"4,4,3,4,4,3,4,3,4,4"
612,465166578,nature,"4,4,3,3,4"
613,6345277385,animals,"3,4,5,3,4,3"
614,5456745892,people,"4,4,4,3,3"
615,4956171513,animals,"2,2,2,2,2,2"
616,5560479825,nature,"4,4,4,4,4"
617,87290915,urban,"3,4,4,4,3,3,3,5,4,4"
618,8112978604,nature,"4,4,5,4,4"
619,5229426724,nature,"3,3,3,3,3"
620,7131709539,urban,"3,3,3,3,3"
621,506442248,urban,"4,3,4,3,3,4,4,4,3,3"
622,8035933536,nature,"4,2,4,3,4"
623,2518116980,nature,"3,3,3,4,3"
624,6213945991,nature,"4,4,4,3,3"
625,5819237610,nature,"3,3,3,5,3,3,4,3,3,3"
626,2940677792,nature,"3,3,3,2,3"
627,2953019014,nature,"3,3,3,3,4"
628,6938370934,urban,"2,2,2,2,2"
629,5822429189,people,"3,3,3,3,2"
630,3671441804,animals,"3,3,3,3,3,3,3,3,2,4"
631,3937069551,urban,"3,2,2,2,2,2"
632,4662454500,people,"3,3,3,3,3"
633,4288197984,urban,"2,2,2,2,2"
634,7245736850,animals,"4,3,4,4,3"
635,4018016076,nature,"3,3,3,3,3"
636,3658583981,animals,"3,3,4,3,3"
637,445835237,animals,"2,2,3,2,2"
638,4823491693,urban,"3,2,4,4,4"
639,3099800070,urban,"3,4,3,3,3"
640,156389217,nature,"4,3,4,4,3"
641,3812851188,nature,"2,3,3,4,3"
642,5363770945,urban,"3,4,4,4,3"
643,8227447034,people,"4,3,3,3,2"
644,5985862382,people,"3,3,3,3,3"
645,7159940297,urban,"4,5,4,4,3"
646,2220963937,urban,"5,5,4,3,5,5,4,5,5,5"
647,2490878132,urban,"3,3,3,4,4"
648,1034853640,nature,"2,3,3,3,3"
649,5935571934,nature,"3,4,4,4,3"
650,6968383964,nature,"3,3,3,3,3"
651,1016424460,nature,"3,3,3,3,3"
652,5321696402,nature,"4,3,4,4,3"
653,4591118981,animals,"3,3,5,3,3"
654,6018621417,urban,"3,3,4,3,3"
655,4216369204,animals,"4,4,4,3,2"
656,2729647854,animals,"3,3,3,3,4"
657,5741632760,people,"3,3,3,3,4"
658,7646047016,nature,"3,3,3,3,3"
659,6451229649,people,"3,2,4,2,4"
660,2405020390,nature,"2,3,3,3,3"
661,5934322386,animals,"5,5,4,3,4"
662,6639013183,nature,"3,4,4,3,2"
663,4429443830,urban,"4,3,4,3,4"
664,6840833818,nature,"4,4,4,3,4"
665,452988707,animals,"4,4,4,4,4"
666,7455163346,urban,"4,3,4,3,3"
667,8481301455,animals,"5,4,4,4,4"
668,7618119308,nature,"3,4,4,3,3"
669,1205396240,animals,"4,3,3,5,3"
670,2508135870,people,"3,3,3,4,3"
671,74341943,nature,"2,4,3,3,5"
672,6147567410,animals,"3,3,3,2,3"
673,6330895763,nature,"2,2,3,3,3"
674,3646991462,people,"2,2,3,3,4"
675,251765947,animals,"3,3,3,3,4,3,3,3,3,3,3"
676,4846407055,animals,"3,4,3,3,3,5,4"
677,1356427034,animals,"4,3,4,5,3,4,4,3,3,3"
678,2748812565,urban,"2,3,3,2,3,3,3"
679,3952820433,nature,"4,5,4,4,4"
680,6273892390,people,"3,2,3,3,3"
681,4306776102,urban,"2,2,3,2,3"
682,5216661163,people,"3,3,3,3,2"
683,8026970143,people,"3,4,2,4,4"
684,6736878337,nature,"4,3,5,4,4"
685,22916331,people,"3,2,4,4,4"
686,2045976464,nature,"3,2,3,3,3"
687,5271483876,nature,"3,3,2,4,3"
688,2877635799,nature,"2,2,3,3,3"
689,4698364870,nature,"4,3,3,3,5"
690,3466586479,nature,"1,1,1,1,1,1,1,1,1,1"
691,3377993876,people,"3,3,3,3,3"
692,2836957481,urban,"3,4,4,4,4,3,3"
693,8472397300,animals,"3,4,3,3,2"
694,3900007867,animals,"5,5,5,5,4,5"
695,3148645390,urban,"5,3,4,3,4"
696,7781850866,people,"3,3,2,3,2"
697,8074041163,urban,"3,4,5,4,3"
698,6093147319,animals,"4,5,4,4,4"
699,6941805823,urban,"4,4,4,4,3"
700,2942588601,animals,"3,2,3,3,2"
701,8061697190,animals,"4,3,4,3,3,3,4"
702,2988323541,people,"2,3,3,3,3,3,3,3,3,3"
703,3817798247,urban,"5,4,3,4,4"
704,2518699137,nature,"5,4,3,4,4"
705,3766606181,urban,"5,4,3,4,5"
706,4109908871,animals,"3,3,3,3,4,3"
707,2392850898,urban,"3,3,3,2,4,2"
708,2546640975,people,"3,3,3,3,3"
709,4347802278,nature,"4,3,3,3,3"
710,2363559406,urban,"5,5,5,4,3"
711,5674295171,urban,"4,4,5,5,5"
712,3458523615,animals,"3,4,3,3,5"
713,7860245342,animals,"5,4,4,4,3"
714,5896431424,urban,"4,4,3,4,4"
715,6196793805,urban,"3,2,3,3,3"
716,506217855,nature,"2,2,3,3,3,3,3,3,3,3,3"
717,5870246347,nature,"3,3,3,5,4"
718,5255794271,urban,"3,4,4,4,4"
719,4947772625,urban,"3,3,3,3,3"
720,2813251798,urban,"4,5,4,5,4"
721,5947532257,people,"3,3,3,3,3"
722,3655748876,urban,"4,5,5,4,3,5,4,4,4,3"
723,6084071885,people,"2,2,2,2,3"
724,2301464374,people,"5,4,4,5,4"
725,7666848420,animals,"4,3,4,3,4"
726,2406416067,nature,"3,4,3,3,3"
727,5614600932,nature,"3,3,3,3,3"
728,7995069418,urban,"3,3,3,3,3,3,3,3,3,3"
729,4940692920,animals,"3,5,5,4,4"
730,7979823335,people,"2,4,3,3,4"
731,3059564686,nature,"3,2,3,3,3"
732,4548897948,people,"2,3,3,2,2"
733,4370977521,urban,"3,3,4,4,4"
734,6222169245,people,"4,4,5,5,4"
735,6073431641,nature,"4,3,3,3,3"
736,8281374383,urban,"3,3,3,4,3"
737,3681031079,urban,"2,2,2,3,3"
738,8073827001,people,"3,3,4,4,3,3,3,3,3,3"
739,6991822080,people,"3,4,4,3,3"
740,309015593,animals,"3,3,3,3,3"
741,4847649387,animals,"3,2,4,3,3"
742,3389281737,nature,"5,3,3,4,4,5,4,4,4,5"
743,3334983234,nature,"3,3,4,5,4,3,4,3,3,3"
744,5302832183,nature,"2,2,2,5,2"
745,5585667688,people,"3,3,3,3,4"
746,4813477960,animals,"4,3,4,3,4,4,4"
747,3469407108,urban,"4,4,3,3,4"
748,5494760475,people,"3,4,3,3,3"
749,4315309235,people,"4,4,2,3,3,3,2,2,3,2"
750,3331431207,animals,"4,4,3,5,4"
751,3646985900,animals,"4,4,4,5,4"
752,240188619,people,"3,3,2,4,3"
753,3286027724,urban,"4,4,5,4,3"
754,5194690510,animals,"4,4,4,4,4,3,4,3,4,4"
755,4221228933,animals,"4,4,4,3,4"
756,4148133978,urban,"5,5,5,5,5,5,5,4,5,5,5"
757,1400166062,nature,"3,3,3,3,3"
758,6948143390,nature,"3,3,3,3,3"
759,2130807429,urban,"3,3,3,3,4"
760,7771608418,nature,"3,3,3,3,3"
761,5037896179,animals,"3,4,3,3,2,3"
762,2372362576,people,"3,3,3,3,3"
763,2897228875,people,"3,3,3,3,2,3,3,3,5,3"
764,3667733064,animals,"4,4,3,4,4"
765,3790176029,urban,"3,3,2,4,3,3"
766,4656778072,people,"3,4,3,3,4"
767,7932406636,urban,"3,2,2,3,3"
768,5115429480,people,"3,4,3,3,3"
769,5847096358,animals,"4,2,4,2,3"
770,2508701131,people,"3,4,4,4,4"
771,153776153,urban,"4,4,4,5,3,4,5,4,4,4"
772,500311808,urban,"3,3,3,3,4"
773,3609120106,animals,"3,4,3,3,3,3,3,3,4,4"
774,7123978647,nature,"3,3,3,3,3,3,4,3,2,3"
775,4538854360,animals,"5,4,3,4,4,4"
776,3557602307,animals,"4,3,3,4,4,3,3"
777,3506397760,nature,"3,3,3,3,3"
778,6797183114,nature,"4,5,4,4,4"
779,4897085971,urban,"3,3,4,3,3,3"
780,1254410099,nature,"4,3,4,3,3"
781,8248188768,people,"4,4,3,3,3,3,3,3,3,3"
782,4208399161,nature,"4,4,3,3,3"
783,298666424,nature,"4,3,4,4,4"
784,4132974677,urban,"3,3,4,4,3,3"
785,3645697538,urban,"4,4,3,4,4,5,5,5,4,4"
786,395652205,people,"4,4,3,4,4"
787,5205801866,urban,"3,3,3,3,2"
788,157121191,nature,"3,3,3,5,3"
789,11060554,urban,"2,1,2,1,2,2"
790,7271980,nature,"2,2,1,2,2"
791,5208237572,urban,"4,3,3,3,4,4,4"
792,2457441039,nature,"4,5,2,3,3"
793,7190664928,nature,"5,4,3,3,3"
794,4733594653,animals,"3,5,4,3,3,5"
795,8469844629,animals,"4,3,4,4,5"
796,8035893821,urban,"3,3,3,2,3,3"
797,511062949,urban,"3,4,4,5,4,4"
798,3854794537,animals,"4,3,4,3,4"
799,4631763042,nature,"4,4,3,3,3"
800,4360600125,animals,"4,4,3,3,3"
801,6073269214,animals,"4,2,3,3,4"
802,6845973041,people,"4,3,3,3,3"
803,5704471038,animals,"3,3,3,3,3"
804,4858147815,urban,"3,4,3,3,4,2,2,3,2,3,2"
805,8103894701,nature,"3,4,4,4,3,4,4,4,4,4"
806,7341573350,nature,"3,3,3,3,4"
807,6220075557,urban,"3,3,3,3,4"
808,17048013,nature,"3,4,3,4,4"
809,5697715618,nature,"4,3,4,4,3"
810,7388917892,nature,"3,4,3,3,4"
811,7207181988,urban,"3,3,3,3,4,3"
812,6621795613,animals,"5,4,4,4,4,4"
813,3410984630,nature,"2,3,2,4,3"
814,814299833,urban,"3,3,3,3,3"
815,1008409488,urban,"5,4,5,5,5,5"
816,6612474211,animals,"3,3,3,3,3"
817,5509813043,nature,"3,3,3,4,3"
818,3875967196,urban,"3,3,3,3,3,4,4"
819,4318661130,animals,"4,3,5,4,3"
820,3611103779,people,"2,2,3,3,2"
821,8303882040,animals,"3,4,3,3,3"
822,6279595792,nature,"3,3,4,3,3,4,4,2,3,4"
823,5941771005,urban,"4,3,4,4,4"
824,894297230,nature,"3,3,3,3,4"
825,3589753596,nature,"3,3,3,3,3"
826,2139555626,urban,"3,3,4,3,3"
827,1591498278,nature,"3,3,4,3,3"
828,5215566587,urban,"3,3,3,3,3,3,3,3,3,3"
829,7081494565,urban,"4,4,5,4,4,5"
830,8283341959,urban,"4,4,4,4,5,3,5,4,4,4"
831,2459495518,animals,"3,3,5,3,3"
832,8495278683,urban,"3,4,3,4,3"
833,7765422948,animals,"4,4,2,2,3"
834,2721204612,nature,"4,5,5,5,5"
835,239643479,people,"3,3,3,2,3"
836,3165625391,animals,"3,3,4,4,3"
837,4307315557,nature,"3,3,3,3,3"
838,7800563892,urban,"3,3,4,3,3,3,3,3,3,4"
839,2151944565,nature,"4,3,5,3,3,3,3,3,4,3"
840,5632069034,people,"3,3,3,3,3"
841,7003992385,animals,"3,5,3,5,4,3"
842,5652635669,nature,"4,3,4,4,4,3,3,3,4,3"
843,8044613057,nature,"3,4,3,3,3"
844,6992962266,animals,"4,3,4,4,4"
845,571746888,nature,"3,3,4,3,4"
846,4159069034,urban,"2,3,3,2,3"
847,3360900042,urban,"3,3,3,3,3"
848,5453858039,nature,"3,3,3,3,3"
849,2700588292,animals,"3,3,3,2,3,3"
850,6900638495,nature,"3,3,4,3,3"
851,7225978210,people,"3,3,3,2,4"
852,7993840982,people,"4,3,3,3,3"
853,6106450774,nature,"3,3,4,4,3"
854,7667157370,animals,"4,4,3,4,4"
855,355192329,animals,"3,4,3,3,4,4,3,4,4,3,3"
856,7835793884,urban,"4,3,4,3,3"
857,4931098636,urban,"3,3,4,4,3"
858,7191172286,animals,"3,3,3,3,4"
859,8041131711,nature,"3,3,4,2,3,3,3,3,3,3"
860,4163115206,urban,"3,2,3,3,3"
861,5401307083,nature,"3,3,3,3,3"
862,6274133292,people,"5,4,4,5,4,4,4,3,2,4"
863,3495073412,nature,"3,4,4,4,3"
864,6303452298,urban,"4,3,4,4,5"
865,7774796352,animals,"3,3,4,3,3"
866,2157862605,urban,"3,3,2,4,4,3,3,3,2,3"
867,49185386,people,"2,3,2,2,2"
868,7651169402,urban,"3,3,4,3,3,3,4"
869,7275404230,urban,"3,3,4,3,3,4,3,3"
870,4497136977,nature,"3,3,3,3,3"
871,3578093950,animals,"4,4,4,3,3,3"
872,4728648250,animals,"4,4,4,3,4"
873,8187420631,nature,"2,3,4,4,4"
874,3051345733,people,"2,4,2,4,2"
875,1469839169,nature,"3,3,3,3,3"
876,3249489359,urban,"5,5,4,4,5,5,5,5,5,5"
877,5352438740,people,"4,4,5,4,3"
878,7769547838,people,"3,3,3,4,4"
879,3157507537,animals,"4,4,4,4,2,3,3"
880,5428479621,urban,"3,3,3,3,3,3,3,3,3,3"
881,6817334493,people,"3,3,4,3,3,3,3,4,4,3"
882,6511578747,people,"4,4,3,4,5"
883,8360986733,urban,"4,3,3,3,3,4"
884,6476528333,people,"4,3,4,3,4,4,5,3,3,3"
885,490925072,people,"3,3,3,3,3"
886,5926856712,people,"5,4,4,4,4"
887,291126647,animals,"3,4,3,5,4,3"
888,103884007,people,"3,3,4,3,3"
889,5416479641,urban,"3,4,3,3,3,2"
890,5550098265,people,"4,4,3,3,3"
891,8035183448,people,"5,4,4,3,4"
892,3067341182,animals,"4,3,3,3,3"
893,6191462623,people,"3,4,3,2,3,3,4,4,4,3"
894,36013482,animals,"3,3,4,3,4"
895,6825011081,nature,"3,3,3,3,3"
896,7071483035,people,"3,3,3,3,3"
897,5273026096,people,"3,3,3,3,3"
898,6510889859,people,"3,5,4,3,4"
899,3197240774,urban,"4,4,4,5,3,5"
900,2766697546,animals,"4,4,5,4,3"
901,8436942177,urban,"3,3,3,3,1"
902,5655825355,animals,"5,5,4,4,4"
903,2144933705,people,"2,3,4,2,4"
904,951443549,people,"4,4,3,3,4"
905,805375764,nature,"4,3,5,3,3"
906,6153730586,urban,"3,2,2,3,3,3,2,2,3,3"
907,8291912681,nature,"3,3,2,3,3"
908,3071742324,nature,"3,2,4,4,3"
909,7666805616,urban,"4,3,4,4,4,3,4,4,3,4,3,3"
910,2053446134,urban,"3,5,3,4,2"
911,4899092649,animals,"4,3,4,4,4"
912,2754144155,animals,"3,4,4,4,4"
913,6057755881,people,"4,3,4,5,4"
914,7744280786,animals,"3,3,3,3,3"
915,4591488826,nature,"3,3,4,2,3,3,4,4,3,2,3,4,4,4,3"
916,2920639338,nature,"3,5,3,3,3,3,3,5,4,1"
917,117235001,animals,"3,3,3,3,3,3,3,3,3,3"
918,5041885448,people,"2,4,5,4,5"
919,4810297618,nature,"3,3,4,3,3"
920,3751861717,people,"3,3,3,3,3"
921,6049582522,animals,"4,4,5,4,5"
922,5917371171,people,"4,3,3,3,3"
923,145274337,urban,"3,3,4,3,4,3,3,2,3,4,3"
924,6069589604,people,"5,4,4,4,4"
925,94238927,people,"3,3,3,3,3"
926,2660012553,nature,"4,3,4,3,4"
927,8275064515,urban,"4,4,4,5,4"
928,4001172434,urban,"4,4,3,4,4,4,3,3,4,4"
929,5048407495,animals,"3,4,3,4,4"
930,2625663403,nature,"3,3,3,3,3"
931,5180104626,nature,"4,5,4,3,3"
932,5385196581,people,"3,4,4,3,3,3,3,4,3,3"
933,8129850849,people,"4,3,3,3,3"
934,7683198768,people,"4,4,4,4,3"
935,4838533567,animals,"4,4,4,5,4"
936,7167478509,nature,"4,3,4,3,4"
937,6408092531,animals,"5,4,4,5,4,4,5,4,4,5,5"
938,2082266961,urban,"4,4,3,4,5"
939,3503887129,nature,"4,4,3,4,3"
940,6126140993,urban,"5,5,5,5,5,5,5,5,5,5"
941,2181186769,nature,"3,2,3,2,3"
942,8403138120,urban,"3,3,4,3,3,3"
943,8334724842,nature,"3,3,3,4,3"
944,4950369103,animals,"3,2,3,3,3"
945,2832721813,urban,"3,3,3,4,3"
946,2326374449,people,"4,4,3,4,4"
947,174162219,animals,"3,2,2,2,2"
948,5549299593,nature,"3,3,4,3,4,3,3,4,4,4"
949,7439609484,nature,"3,4,3,4,4"
950,7481415400,people,"3,3,3,2,3"
951,7346041376,urban,"4,4,4,3,3"
952,2281524513,people,"2,3,3,2,2"
953,2723020139,animals,"3,2,3,3,3"
954,6975535284,urban,"3,2,3,4,3,3"
955,7497231252,urban,"4,4,3,3,3"
956,4580689395,nature,"3,3,2,2,4,3,3,4,4,4"
957,2318165611,urban,"4,3,3,4,5"
958,2376899881,animals,"3,4,3,4,3"
959,5948424850,people,"4,4,4,3,3"
960,6800538459,urban,"2,2,2,3,3,3"
961,5192522869,animals,"3,3,3,3,3,4"
962,2821597454,people,"4,3,4,3,3"
963,2948810306,urban,"5,3,4,5,4,4"
964,5212274995,nature,"3,3,3,3,3"
965,2976349015,nature,"3,3,3,3,3"
966,3779302142,urban,"4,3,3,3,3,3"
967,3788746128,animals,"4,4,5,4,4"
968,213492302,animals,"3,3,4,4,3"
969,3649760814,people,"3,3,3,4,3"
970,3597916722,urban,"3,3,3,3,3"
971,98537359,nature,"3,4,3,2,3"
972,3250883590,nature,"3,3,3,3,4"
973,4781269410,people,"2,2,2,2,3,2,2,2,4,2"
974,33301152,urban,"2,3,3,3,3"
975,261988145,nature,"3,3,2,3,3"
976,504056133,urban,"3,3,3,3,3"
977,4781636220,nature,"3,3,4,4,3"
978,6403509757,people,"4,3,3,3,4"
979,6937327822,people,"2,2,2,2,2,3,1,3,2,2"
980,4557089275,nature,"2,4,3,2,4,4,3,3,4,3,4"
981,5546008139,people,"4,4,3,4,5,4,4,3,4,4"
982,2950577786,nature,"4,3,4,4,3"
983,6433257293,urban,"3,3,3,3,3"
984,6829433829,nature,"4,4,3,3,3"
985,4908794402,nature,"3,2,3,3,3"
986,5392256813,urban,"3,3,3,3,3"
987,5566602475,people,"3,3,3,3,3,3,3,3,3,3"
988,2284334391,urban,"3,3,4,3,4,4"
989,470222867,people,"4,4,3,3,3,3,4,3,4,4"
990,7833470694,nature,"3,3,3,3,3"
991,2977030478,animals,"3,3,3,3,3,3,3,3,3,3"
992,2542466049,nature,"4,3,4,4,4"
993,2695713042,people,"3,3,4,4,2"
994,3659671981,people,"3,3,4,3,3"
995,3935423976,animals,"3,3,3,3,3,3,3,3,3,3"
996,3761032741,nature,"4,5,4,2,5,3,4,4,4,4"
997,6971379030,people,"2,4,4,3,2"
998,178855807,people,"3,2,3,3,2"
999,2920669499,urban,"5,5,3,5,4"
1000,2759259934,nature,"3,4,3,3,3,3,3,3,3,3"
1001,4895522092,animals,"4,4,3,4,4,4,3,3,4,4"
1002,596317366,nature,"4,4,3,3,3"
1003,2522372901,nature,"3,4,4,3,4"
1004,1467377710,people,"3,3,2,3,3"
1005,325745514,nature,"4,3,3,3,4"
1006,8248242322,nature,"3,3,3,4,3"
1007,5890516070,animals,"4,3,4,4,5"
1008,4171079191,urban,"3,3,3,3,2,3"
1009,6555797705,people,"5,5,4,1,1"
1010,5036866720,nature,"3,3,3,5,3"
1011,4219684694,nature,"2,2,3,1,3"
1012,5208408793,urban,"3,5,3,3,4,4"
1013,3272042430,animals,"3,3,3,4,3,3,3"
1014,7169076143,nature,"3,3,3,3,2"
1015,5656543278,people,"2,2,2,3,3"
1016,8471878286,urban,"3,3,4,3,5,4,4,4"
1017,6154901185,people,"4,4,4,4,3"
1018,5602355972,people,"3,4,4,3,5"
1019,4785712070,nature,"3,3,4,4,4"
1020,8350742631,animals,"3,3,4,4,4"
1021,2199445853,nature,"3,3,5,3,3"
1022,524341436,nature,"3,4,4,4,5"
1023,2377437375,urban,"4,4,3,3,4"
1024,8267704791,urban,"3,3,4,2,3,3"
1025,2907349587,animals,"4,5,3,5,4,4,3,5,4,4,4"
1026,8029659482,urban,"3,3,3,3,5"
1027,6800867603,urban,"4,3,4,4,3"
1028,6013257017,urban,"3,4,5,4,4,4,3"
1029,6194843755,animals,"3,4,4,3,3"
1030,4568254893,animals,"4,3,4,3,4"
1031,7676819394,urban,"4,4,5,3,4,4,4,3,4,3"
1032,5816803570,animals,"5,3,3,2,3,2,2,3,3,3"
1033,5800387156,nature,"2,2,3,4,5"
1034,6047258500,urban,"3,3,4,3,3"
1035,5202317640,urban,"3,3,3,3,3"
1036,6902536028,urban,"3,4,4,4,3"
1037,2312852865,people,"3,4,2,2,3"
1038,4760249766,nature,"3,3,3,3,3"
1039,2760125164,people,"3,2,3,2,3,3,3,2,3,3"
1040,8193620393,urban,"2,3,4,3,3"
1041,4359462079,animals,"3,4,2,4,4"
1042,4101112221,urban,"3,2,2,3,3,3"
1043,503143373,animals,"4,4,3,4,4"
1044,4745826583,nature,"3,3,4,4,4"
1045,3392655180,nature,"3,3,3,3,3"
1046,6577854027,nature,"4,3,3,4,3"
1047,4590295864,nature,"3,2,3,3,3"
1048,8528275423,nature,"3,4,4,3,5"
1049,2380197185,nature,"3,3,3,3,3"
1050,7005139926,nature,"3,4,4,3,3"
1051,97151464,animals,"4,4,3,4,3"
1052,3381673467,nature,"4,3,4,3,3"
1053,7557758988,urban,"3,3,4,4,3,3,3,3,3,3"
1054,4910154877,urban,"3,4,3,3,3"
1055,4669726443,people,"4,4,4,4,5"
1056,129248396,urban,"3,3,3,3,3"
1057,4597511253,nature,"3,3,3,3,3"
1058,3512627156,animals,"3,2,3,3,3"
1059,4142741837,nature,"2,2,2,2,3"
1060,6330895855,nature,"3,4,3,3,3"
1061,8327953220,urban,"5,3,4,4,3"
1062,8458575744,urban,"4,4,3,4,3"
1063,7845913656,urban,"4,5,3,4,4"
1064,5610428293,nature,"3,4,3,2,4"
1065,4193355197,people,"3,3,4,3,4"
1066,92949544,people,"3,3,3,3,2"
1067,3683957865,animals,"3,3,4,3,3"
1068,4664376001,urban,"3,3,3,3,3"
1069,3444806243,nature,"4,3,3,3,4"
1070,6931060231,nature,"3,3,3,4,3"
1071,2463502853,animals,"2,2,3,2,2"
1072,277117307,animals,"3,3,3,3,3"
1073,1579099321,nature,"3,2,2,3,4"
1074,525446794,animals,"3,3,3,3,3"
1075,3911332353,urban,"3,4,3,3,3"
1076,470270194,animals,"4,4,3,4,3"
1077,2619190911,nature,"4,3,4,4,3"
1078,3753235172,people,"4,4,4,4,4"
1079,4935937756,urban,"3,2,2,3,3"
1080,3031956062,people,"4,5,4,4,5"
1081,4717836827,nature,"3,3,3,3,3"
1082,6474096591,animals,"4,4,5,4,4"
1083,642927267,animals,"4,3,4,3,3"
1084,3945514473,nature,"3,3,3,3,3,3,3,3,3,3"
1085,7758520232,urban,"3,3,3,4,3,3,2,3,4,3,3,3"
1086,4611873167,people,"3,4,3,3,3"
1087,7208979062,people,"4,4,4,4,5"
1088,1698164517,nature,"3,3,3,3,3"
1089,8090165107,people,"4,3,4,4,3"
1090,2550988953,animals,"3,3,3,3,3"
1091,5322202146,animals,"4,4,3,4,4"
1092,4051071990,nature,"3,3,3,4,3"
1093,3369093330,animals,"3,2,2,4,1,3,2,2,3,2"
1094,6879702994,nature,"3,2,5,4,5"
1095,201145756,animals,"3,3,2,2,2,3,2,3,3,3"
1096,4854655237,nature,"4,3,3,3,5"
1097,859162677,urban,"4,3,4,4,3"
1098,574232362,nature,"3,3,4,3,4"
1099,3559257456,animals,"4,4,4,3,4,4,4,4,3,4,3"
1100,239264124,urban,"4,4,4,3,4"
1101,2788214851,people,"1,1,1,1,1"
1102,7487739852,people,"3,3,3,3,3,2,3,3,3,2"
1103,8435851654,nature,"3,3,3,3,4"
1104,3050108499,people,"1,1,1,1,2"
1105,7480682358,nature,"4,3,3,3,3"
1106,2217677252,urban,"3,3,3,3,3"
1107,3708266641,nature,"4,3,4,5,3"
1108,2818730235,urban,"3,3,3,3,3"
1109,7379532670,people,"4,3,4,3,4"
1110,7875740360,urban,"5,4,4,4,4"
1111,432077460,nature,"4,4,5,4,5,5,4,5,4,3"
1112,6191370133,people,"4,3,3,3,3"
1113,622525629,animals,"2,3,3,3,3"
1114,3891262100,nature,"3,3,3,4,4"
1115,753060250,people,"3,4,5,4,3"
1116,8037607216,nature,"3,3,3,3,3"
1117,6825396686,people,"3,3,3,4,4"
1118,1368112640,nature,"3,3,3,3,4"
1119,4064617142,nature,"3,4,3,3,3"
1120,7084663935,urban,"3,3,3,3,3"
1121,6351277586,urban,"3,4,4,5,3,3,4,3,3,3"
1122,6242766617,nature,"4,3,3,3,4,3,3,4,5,5"
1123,4419135648,nature,"3,4,2,4,3"
1124,7486864192,people,"3,3,3,3,3"
1125,7937749894,people,"4,4,3,3,3,3,3,3,3,3,3,4,3,4,3"
1126,6215874120,nature,"5,3,3,2,3"
1127,3043399920,animals,"3,4,2,3,4,5"
1128,389552154,urban,"4,4,3,3,4"
1129,4603999669,urban,"4,3,4,3,4,4"
1130,4641042274,animals,"3,3,3,4,3"
1131,4962408852,nature,"3,4,4,3,3"
1132,4858508540,nature,"2,4,1,3,1"
1133,7400466358,people,"3,3,4,3,3"
1134,7379471842,people,"3,4,3,4,4"
1135,6014090838,urban,"4,4,4,5,4"
1136,7807642434,people,"3,3,3,3,3"
1137,4736580717,people,"3,4,4,4,3"
1138,3843119188,urban,"3,5,3,3,3"
1139,3033183446,animals,"4,3,3,3,4"
1140,558060241,urban,"4,5,5,5,4"
1141,7770244716,people,"3,3,3,3,3,3,3,3,3,3"
1142,8320173256,nature,"3,3,3,3,4"
1143,7150392023,animals,"4,4,3,4,4"
1144,8455473175,animals,"3,4,4,5,4"
1145,2657025875,nature,"3,3,3,3,3"
1146,6891397289,nature,"3,3,3,3,3"
1147,3624597377,urban,"4,4,3,3,4"
1148,3794602594,nature,"3,3,3,3,3"
1149,7814823114,urban,"3,3,3,4,4"
1150,4759933299,nature,"3,3,3,3,3,3,4,4,3,4"
1151,7010681647,people,"4,4,4,3,3"
1152,5530428346,urban,"4,4,3,4,4"
1153,5565201021,people,"4,4,3,5,5"
1154,8347285399,people,"5,4,4,4,4"
1155,8068294363,nature,"3,3,3,3,3,3,4,3,3,3"
1156,417361946,urban,"3,3,3,3,3"
1157,6155598240,people,"4,3,4,4,4"
1158,3067512763,people,"3,4,4,4,3,3,3,5,4,3"
1159,5889791859,urban,"3,1,3,3,3"
1160,5347489664,people,"3,3,3,3,3"
1161,135852308,nature,"4,4,3,4,3"
1162,3557627676,nature,"3,3,3,4,4"
1163,4945778169,nature,"3,3,3,4,5"
1164,2057646227,animals,"3,3,3,3,3,4,4,3"
1165,7551353162,animals,"3,3,3,4,4,5"
1166,189273854,urban,"3,3,3,4,3,3"
1167,3527907293,animals,"4,4,5,4,4,5"
1168,7751322802,urban,"3,4,4,3,3"
1169,4786989364,people,"3,3,2,3,2"
1170,2726768247,animals,"2,2,3,2,2,3"
1171,4737591877,urban,"3,4,3,3,4"
1172,3807332005,urban,"5,4,5,5,4"
1173,8124446926,people,"4,4,4,3,4,3,3,4,3,4"
1174,1346099311,urban,"2,2,3,2,2,3,2,3,3,2"
1175,4945577041,animals,"3,3,4,4,3"
1176,3283876077,urban,"4,3,5,3,4,4,4,3,5,4,4"
1177,8500669559,nature,"1,5,4,3,3"
1178,8303081342,animals,"3,4,3,3,4"
1179,5330817446,urban,"3,3,3,3,3"
