#flickr_photo_id	category	beauty_scores
6213945991	nature	4,4,4,3,3
5819237610	nature	3,3,3,5,3,3,4,3,3,3
2940677792	nature	3,3,3,2,3
2953019014	nature	3,3,3,3,4
6938370934	urban	2,2,2,2,2
5822429189	people	3,3,3,3,2
3671441804	animals	3,3,3,3,3,3,3,3,2,4
3937069551	urban	3,2,2,2,2,2
4662454500	people	3,3,3,3,3
4288197984	urban	2,2,2,2,2
7245736850	animals	4,3,4,4,3
4018016076	nature	3,3,3,3,3
3658583981	animals	3,3,4,3,3
445835237	animals	2,2,3,2,2
4823491693	urban	3,2,4,4,4
256009254	nature	4,4,2,4,4
3099800070	urban	3,4,3,3,3
156389217	nature	4,3,4,4,3
3812851188	nature	2,3,3,4,3
5363770945	urban	3,4,4,4,3
8438700702	people	1,3,3,3,1
8227447034	people	4,3,3,3,2
5985862382	people	3,3,3,3,3
7159940297	urban	4,5,4,4,3
2220963937	urban	5,5,4,3,5,5,4,5,5,5
3658745358	urban	4,4,4,3,5,4,4,4,4,5
2490878132	urban	3,3,3,4,4
1034853640	nature	2,3,3,3,3
6798648123	urban	3,3,2,3,3
5935571934	nature	3,4,4,4,3
6968383964	nature	3,3,3,3,3
1016424460	nature	3,3,3,3,3
5321696402	nature	4,3,4,4,3
4591118981	animals	3,3,5,3,3
6018621417	urban	3,3,4,3,3
6036066639	people	4,3,3,4,3
4216369204	animals	4,4,4,3,2
2729647854	animals	3,3,3,3,4
5741632760	people	3,3,3,3,4
7646047016	nature	3,3,3,3,3
6451229649	people	3,2,4,2,4
2405020390	nature	2,3,3,3,3
5934322386	animals	5,5,4,3,4
6639013183	nature	3,4,4,3,2
4429443830	urban	4,3,4,3,4
6840833818	nature	4,4,4,3,4
401080417	people	3,4,3,3,3
4149152256	urban	5,5,5,4,3
452988707	animals	4,4,4,4,4
7455163346	urban	4,3,4,3,3
8481301455	animals	5,4,4,4,4
7618119308	nature	3,4,4,3,3
8358728026	people	3,3,3,4,4
1205396240	animals	4,3,3,5,3
2508135870	people	3,3,3,4,3
4929687241	people	4,4,3,4,5,3,4,4,5,3
74341943	nature	2,4,3,3,5
6821633630	people	4,5,4,4,4
6147567410	animals	3,3,3,2,3
3144120144	people	1,1,1,1,1
6330895763	nature	2,2,3,3,3
3646991462	people	2,2,3,3,4
251765947	animals	3,3,3,3,4,3,3,3,3,3,3
4846407055	animals	3,4,3,3,3,5,4
1356427034	animals	4,3,4,5,3,4,4,3,3,3
2748812565	urban	2,3,3,2,3,3,3
3952820433	nature	4,5,4,4,4
4441699198	nature	3,3,2,3,3,3,3,3,3,2
6273892390	people	3,2,3,3,3
4306776102	urban	2,2,3,2,3
8355613751	people	4,3,4,4,4,4,3,5,4,3
5216661163	people	3,3,3,3,2
5673850220	nature	3,2,3,2,3,3,5,4,3,4
8026970143	people	3,4,2,4,4
6736878337	nature	4,3,5,4,4
22916331	people	3,2,4,4,4
2045976464	nature	3,2,3,3,3
8127458023	people	4,3,3,3,3
5271483876	nature	3,3,2,4,3
2877635799	nature	2,2,3,3,3
4698364870	nature	4,3,3,3,5
3466586479	nature	1,1,1,1,1,1,1,1,1,1
3377993876	people	3,3,3,3,3
2836957481	urban	3,4,4,4,4,3,3
8472397300	animals	3,4,3,3,2
3900007867	animals	5,5,5,5,4,5
3148645390	urban	5,3,4,3,4
7781850866	people	3,3,2,3,2
8074041163	urban	3,4,5,4,3
6093147319	animals	4,5,4,4,4
6941805823	urban	4,4,4,4,3
2942588601	animals	3,2,3,3,2
8061697190	animals	4,3,4,3,3,3,4
5594456727	people	3,3,3,3,3,3,4,2,2,3
2988323541	people	2,3,3,3,3,3,3,3,3,3
3817798247	urban	5,4,3,4,4
2518699137	nature	5,4,3,4,4
3766606181	urban	5,4,3,4,5
4109908871	animals	3,3,3,3,4,3
2392850898	urban	3,3,3,2,4,2
2546640975	people	3,3,3,3,3
4347802278	nature	4,3,3,3,3
2363559406	urban	5,5,5,4,3
5674295171	urban	4,4,5,5,5
3458523615	animals	3,4,3,3,5
7860245342	animals	5,4,4,4,3
7768427558	urban	3,3,3,3,3
5896431424	urban	4,4,3,4,4
6196793805	urban	3,2,3,3,3
506217855	nature	2,2,3,3,3,3,3,3,3,3,3
5870246347	nature	3,3,3,5,4
5255794271	urban	3,4,4,4,4
4947772625	urban	3,3,3,3,3
2813251798	urban	4,5,4,5,4
5947532257	people	3,3,3,3,3
3655748876	urban	4,5,5,4,3,5,4,4,4,3
7557893478	nature	3,3,3,4,3
6084071885	people	2,2,2,2,3
2301464374	people	5,4,4,5,4
7666848420	animals	4,3,4,3,4
2406416067	nature	3,4,3,3,3
5614600932	nature	3,3,3,3,3
7906740076	people	3,3,3,2,3,3,3,4,2,3
7995069418	urban	3,3,3,3,3,3,3,3,3,3
7661641728	people	2,4,4,4,4
4940692920	animals	3,5,5,4,4
7979823335	people	2,4,3,3,4
3059564686	nature	3,2,3,3,3
4548897948	people	2,3,3,2,2
4370977521	urban	3,3,4,4,4
6222169245	people	4,4,5,5,4
6073431641	nature	4,3,3,3,3
8281374383	urban	3,3,3,4,3
3681031079	urban	2,2,2,3,3
8073827001	people	3,3,4,4,3,3,3,3,3,3
6991822080	people	3,4,4,3,3
309015593	animals	3,3,3,3,3
4847649387	animals	3,2,4,3,3
3389281737	nature	5,3,3,4,4,5,4,4,4,5
3334983234	nature	3,3,4,5,4,3,4,3,3,3
5302832183	nature	2,2,2,5,2
5585667688	people	3,3,3,3,4
4813477960	animals	4,3,4,3,4,4,4
3469407108	urban	4,4,3,3,4
5494760475	people	3,4,3,3,3
7941330366	nature	3,3,3,3,4
4315309235	people	4,4,2,3,3,3,2,2,3,2
3331431207	animals	4,4,3,5,4
3646985900	animals	4,4,4,5,4
240188619	people	3,3,2,4,3
3286027724	urban	4,4,5,4,3
5194690510	animals	4,4,4,4,4,3,4,3,4,4
7429545920	people	5,5,5,4,5
4221228933	animals	4,4,4,3,4
4148133978	urban	5,5,5,5,5,5,5,4,5,5,5
1400166062	nature	3,3,3,3,3
6948143390	nature	3,3,3,3,3
2130807429	urban	3,3,3,3,4
7771608418	nature	3,3,3,3,3
5037896179	animals	3,4,3,3,2,3
2372362576	people	3,3,3,3,3
2897228875	people	3,3,3,3,2,3,3,3,5,3
3667733064	animals	4,4,3,4,4
3790176029	urban	3,3,2,4,3,3
6039856299	animals	3,3,3,3,3
4656778072	people	3,4,3,3,4
7932406636	urban	3,2,2,3,3
5115429480	people	3,4,3,3,3
5847096358	animals	4,2,4,2,3
2508701131	people	3,4,4,4,4
153776153	urban	4,4,4,5,3,4,5,4,4,4
500311808	urban	3,3,3,3,4
3609120106	animals	3,4,3,3,3,3,3,3,4,4
7123978647	nature	3,3,3,3,3,3,4,3,2,3
4538854360	animals	5,4,3,4,4,4
3557602307	animals	4,3,3,4,4,3,3
3506397760	nature	3,3,3,3,3
6797183114	nature	4,5,4,4,4
4897085971	urban	3,3,4,3,3,3
1254410099	nature	4,3,4,3,3
8248188768	people	4,4,3,3,3,3,3,3,3,3
4208399161	nature	4,4,3,3,3
298666424	nature	4,3,4,4,4
4132974677	urban	3,3,4,4,3,3
3645697538	urban	4,4,3,4,4,5,5,5,4,4
395652205	people	4,4,3,4,4
5205801866	urban	3,3,3,3,2
157121191	nature	3,3,3,5,3
11060554	urban	2,1,2,1,2,2
7271980	nature	2,2,1,2,2
5208237572	urban	4,3,3,3,4,4,4
2457441039	nature	4,5,2,3,3
7190664928	nature	5,4,3,3,3
4733594653	animals	3,5,4,3,3,5
8469844629	animals	4,3,4,4,5
8035893821	urban	3,3,3,2,3,3
511062949	urban	3,4,4,5,4,4
3854794537	animals	4,3,4,3,4
4631763042	nature	4,4,3,3,3
4360600125	animals	4,4,3,3,3
6073269214	animals	4,2,3,3,4
6845973041	people	4,3,3,3,3
5704471038	animals	3,3,3,3,3
4858147815	urban	3,4,3,3,4,2,2,3,2,3,2
8103894701	nature	3,4,4,4,3,4,4,4,4,4
7341573350	nature	3,3,3,3,4
6220075557	urban	3,3,3,3,4
17048013	nature	3,4,3,4,4
5697715618	nature	4,3,4,4,3
7388917892	nature	3,4,3,3,4
7207181988	urban	3,3,3,3,4,3
6621795613	animals	5,4,4,4,4,4
3410984630	nature	2,3,2,4,3
814299833	urban	3,3,3,3,3
1008409488	urban	5,4,5,5,5,5
6820701383	people	3,3,3,3,3
6612474211	animals	3,3,3,3,3
5509813043	nature	3,3,3,4,3
3875967196	urban	3,3,3,3,3,4,4
4318661130	animals	4,3,5,4,3
3611103779	people	2,2,3,3,2
8303882040	animals	3,4,3,3,3
6279595792	nature	3,3,4,3,3,4,4,2,3,4
5941771005	urban	4,3,4,4,4
894297230	nature	3,3,3,3,4
3589753596	nature	3,3,3,3,3
2139555626	urban	3,3,4,3,3
1591498278	nature	3,3,4,3,3
6337046986	people	3,4,3,3,2
5215566587	urban	3,3,3,3,3,3,3,3,3,3
7081494565	urban	4,4,5,4,4,5
8283341959	urban	4,4,4,4,5,3,5,4,4,4
2459495518	animals	3,3,5,3,3
405998378	people	3,3,3,2,3
8495278683	urban	3,4,3,4,3
7765422948	animals	4,4,2,2,3
2721204612	nature	4,5,5,5,5
239643479	people	3,3,3,2,3
5465451700	animals	3,4,3,3,3
4058919323	people	1,1,1,1,1
3165625391	animals	3,3,4,4,3
4307315557	nature	3,3,3,3,3
7800563892	urban	3,3,4,3,3,3,3,3,3,4
2151944565	nature	4,3,5,3,3,3,3,3,4,3
5632069034	people	3,3,3,3,3
7003992385	animals	3,5,3,5,4,3
5652635669	nature	4,3,4,4,4,3,3,3,4,3
8044613057	nature	3,4,3,3,3
6992962266	animals	4,3,4,4,4
571746888	nature	3,3,4,3,4
4159069034	urban	2,3,3,2,3
3360900042	urban	3,3,3,3,3
5453858039	nature	3,3,3,3,3
2700588292	animals	3,3,3,2,3,3
8234277880	people	5,4,4,4,4
6900638495	nature	3,3,4,3,3
7225978210	people	3,3,3,2,4
7426738694	people	4,3,4,4,5
7736214398	people	1,1,3,3,3
7993840982	people	4,3,3,3,3
6106450774	nature	3,3,4,4,3
7667157370	animals	4,4,3,4,4
355192329	animals	3,4,3,3,4,4,3,4,4,3,3
7835793884	urban	4,3,4,3,3
4931098636	urban	3,3,4,4,3
7191172286	animals	3,3,3,3,4
8041131711	nature	3,3,4,2,3,3,3,3,3,3
4163115206	urban	3,2,3,3,3
5401307083	nature	3,3,3,3,3
1144636582	nature	4,4,3,3,4,5,4,4,3,5
6274133292	people	5,4,4,5,4,4,4,3,2,4
3495073412	nature	3,4,4,4,3
6303452298	urban	4,3,4,4,5
7535234612	urban	3,3,3,3,4
7774796352	animals	3,3,4,3,3
2157862605	urban	3,3,2,4,4,3,3,3,2,3
6820724243	people	3,3,3,3,3
6640273599	people	4,4,3,4,4
49185386	people	2,3,2,2,2
2761570607	people	4,3,3,3,4
7651169402	urban	3,3,4,3,3,3,4
2558620384	people	4,3,3,3,3
7275404230	urban	3,3,4,3,3,4,3,3
4497136977	nature	3,3,3,3,3
3578093950	animals	4,4,4,3,3,3
4728648250	animals	4,4,4,3,4
8187420631	nature	2,3,4,4,4
3051345733	people	2,4,2,4,2
1469839169	nature	3,3,3,3,3
3249489359	urban	5,5,4,4,5,5,5,5,5,5
5352438740	people	4,4,5,4,3
7769547838	people	3,3,3,4,4
8194648103	people	4,4,5,4,4
3157507537	animals	4,4,4,4,2,3,3
5428479621	urban	3,3,3,3,3,3,3,3,3,3
6817334493	people	3,3,4,3,3,3,3,4,4,3
6511578747	people	4,4,3,4,5
8360986733	urban	4,3,3,3,3,4
6476528333	people	4,3,4,3,4,4,5,3,3,3
490925072	people	3,3,3,3,3
5926856712	people	5,4,4,4,4
291126647	animals	3,4,3,5,4,3
103884007	people	3,3,4,3,3
5416479641	urban	3,4,3,3,3,2
5550098265	people	4,4,3,3,3
8035183448	people	5,4,4,3,4
6920038640	people	3,4,3,3,3
3067341182	animals	4,3,3,3,3
6191462623	people	3,4,3,2,3,3,4,4,4,3
36013482	animals	3,3,4,3,4
6825011081	nature	3,3,3,3,3
7071483035	people	3,3,3,3,3
7743052396	people	4,4,4,3,3
5273026096	people	3,3,3,3,3
7516210020	people	4,4,4,4,4
6510889859	people	3,5,4,3,4
3197240774	urban	4,4,4,5,3,5
2766697546	animals	4,4,5,4,3
8436942177	urban	3,3,3,3,1
5655825355	animals	5,5,4,4,4
2144933705	people	2,3,4,2,4
3628308404	people	3,3,3,3,2
951443549	people	4,4,3,3,4
805375764	nature	4,3,5,3,3
6153730586	urban	3,2,2,3,3,3,2,2,3,3
8291912681	nature	3,3,2,3,3
7710884140	people	4,3,4,3,4
3071742324	nature	3,2,4,4,3
7666805616	urban	4,3,4,4,4,3,4,4,3,4,3,3
2053446134	urban	3,5,3,4,2
183463559	nature	4,3,3,3,3
4899092649	animals	4,3,4,4,4
2754144155	animals	3,4,4,4,4
6057755881	people	4,3,4,5,4
7744280786	animals	3,3,3,3,3
2735041637	people	4,4,4,5,4
4591488826	nature	3,3,4,2,3,3,4,4,3,2,3,4,4,4,3
2920639338	nature	3,5,3,3,3,3,3,5,4,1
117235001	animals	3,3,3,3,3,3,3,3,3,3
2858488731	urban	4,5,5,4,3
5041885448	people	2,4,5,4,5
7942342768	nature	3,3,3,3,3
4810297618	nature	3,3,4,3,3
8501964457	people	3,3,3,3,3
3751861717	people	3,3,3,3,3
6049582522	animals	4,4,5,4,5
7200068504	urban	2,4,3,3,4
5917371171	people	4,3,3,3,3
145274337	urban	3,3,4,3,4,3,3,2,3,4,3
6069589604	people	5,4,4,4,4
94238927	people	3,3,3,3,3
8129948303	urban	2,3,2,3,3,3
4121562994	nature	4,4,4,4,3
2660012553	nature	4,3,4,3,4
8275064515	urban	4,4,4,5,4
2063279856	animals	4,3,4,3,4
3440585917	urban	3,3,3,3,3
4001172434	urban	4,4,3,4,4,4,3,3,4,4
5048407495	animals	3,4,3,4,4
2625663403	nature	3,3,3,3,3
5180104626	nature	4,5,4,3,3
5385196581	people	3,4,4,3,3,3,3,4,3,3
8129850849	people	4,3,3,3,3
7683198768	people	4,4,4,4,3
4838533567	animals	4,4,4,5,4
34958093	nature	3,4,3,4,4
7167478509	nature	4,3,4,3,4
6408092531	animals	5,4,4,5,4,4,5,4,4,5,5
2082266961	urban	4,4,3,4,5
3503887129	nature	4,4,3,4,3
6126140993	urban	5,5,5,5,5,5,5,5,5,5
2181186769	nature	3,2,3,2,3
8403138120	urban	3,3,4,3,3,3
8334724842	nature	3,3,3,4,3
4950369103	animals	3,2,3,3,3
3927252646	animals	3,3,3,2,3,4
2832721813	urban	3,3,3,4,3
2326374449	people	4,4,3,4,4
174162219	animals	3,2,2,2,2
5549299593	nature	3,3,4,3,4,3,3,4,4,4
7439609484	nature	3,4,3,4,4
7481415400	people	3,3,3,2,3
7346041376	urban	4,4,4,3,3
2281524513	people	2,3,3,2,2
2723020139	animals	3,2,3,3,3
6975535284	urban	3,2,3,4,3,3
7497231252	urban	4,4,3,3,3
4580689395	nature	3,3,2,2,4,3,3,4,4,4
2318165611	urban	4,3,3,4,5
2376899881	animals	3,4,3,4,3
5948424850	people	4,4,4,3,3
6800538459	urban	2,2,2,3,3,3
5192522869	animals	3,3,3,3,3,4
324175460	nature	3,3,3,3,3
2821597454	people	4,3,4,3,3
2948810306	urban	5,3,4,5,4,4
5212274995	nature	3,3,3,3,3
2976349015	nature	3,3,3,3,3
3779302142	urban	4,3,3,3,3,3
3788746128	animals	4,4,5,4,4
213492302	animals	3,3,4,4,3
3649760814	people	3,3,3,4,3
3597916722	urban	3,3,3,3,3
189775014	animals	5,5,4,4,5
98537359	nature	3,4,3,2,3
3250883590	nature	3,3,3,3,4
4781269410	people	2,2,2,2,3,2,2,2,4,2
33301152	urban	2,3,3,3,3
261988145	nature	3,3,2,3,3
504056133	urban	3,3,3,3,3
4781636220	nature	3,3,4,4,3
6403509757	people	4,3,3,3,4
6937327822	people	2,2,2,2,2,3,1,3,2,2
4557089275	nature	2,4,3,2,4,4,3,3,4,3,4
5546008139	people	4,4,3,4,5,4,4,3,4,4
8107237040	people	5,4,4,4,4
2950577786	nature	4,3,4,4,3
1108727821	nature	3,3,3,3,3
6433257293	urban	3,3,3,3,3
6829433829	nature	4,4,3,3,3
4908794402	nature	3,2,3,3,3
5392256813	urban	3,3,3,3,3
5566602475	people	3,3,3,3,3,3,3,3,3,3
2284334391	urban	3,3,4,3,4,4
470222867	people	4,4,3,3,3,3,4,3,4,4
7833470694	nature	3,3,3,3,3
2977030478	animals	3,3,3,3,3,3,3,3,3,3
2542466049	nature	4,3,4,4,4
2695713042	people	3,3,4,4,2
3659671981	people	3,3,4,3,3
3935423976	animals	3,3,3,3,3,3,3,3,3,3
3761032741	nature	4,5,4,2,5,3,4,4,4,4
6971379030	people	2,4,4,3,2
178855807	people	3,2,3,3,2
2920669499	urban	5,5,3,5,4
2759259934	nature	3,4,3,3,3,3,3,3,3,3
4895522092	animals	4,4,3,4,4,4,3,3,4,4
596317366	nature	4,4,3,3,3
2522372901	nature	3,4,4,3,4
1467377710	people	3,3,2,3,3
325745514	nature	4,3,3,3,4
8248242322	nature	3,3,3,4,3
5890516070	animals	4,3,4,4,5
4171079191	urban	3,3,3,3,2,3
8450206819	nature	4,4,4,4,4
6555797705	people	5,5,4,1,1
5036866720	nature	3,3,3,5,3
4219684694	nature	2,2,3,1,3
5208408793	urban	3,5,3,3,4,4
3272042430	animals	3,3,3,4,3,3,3
5165698090	people	3,3,3,4,3
7169076143	nature	3,3,3,3,2
5656543278	people	2,2,2,3,3
8471878286	urban	3,3,4,3,5,4,4,4
6154901185	people	4,4,4,4,3
3910774143	nature	2,3,3,3,3
5602355972	people	3,4,4,3,5
4785712070	nature	3,3,4,4,4
8350742631	animals	3,3,4,4,4
2199445853	nature	3,3,5,3,3
524341436	nature	3,4,4,4,5
2377437375	urban	4,4,3,3,4
8267704791	urban	3,3,4,2,3,3
2907349587	animals	4,5,3,5,4,4,3,5,4,4,4
8029659482	urban	3,3,3,3,5
6800867603	urban	4,3,4,4,3
6013257017	urban	3,4,5,4,4,4,3
3454154557	people	3,3,3,3,5
6194843755	animals	3,4,4,3,3
4568254893	animals	4,3,4,3,4
7676819394	urban	4,4,5,3,4,4,4,3,4,3
5816803570	animals	5,3,3,2,3,2,2,3,3,3
5800387156	nature	2,2,3,4,5
6047258500	urban	3,3,4,3,3
5202317640	urban	3,3,3,3,3
6902536028	urban	3,4,4,4,3
2312852865	people	3,4,2,2,3
4760249766	nature	3,3,3,3,3
2760125164	people	3,2,3,2,3,3,3,2,3,3
8193620393	urban	2,3,4,3,3
4359462079	animals	3,4,2,4,4
5800091876	animals	4,3,3,3,4
4101112221	urban	3,2,2,3,3,3
503143373	animals	4,4,3,4,4
4745826583	nature	3,3,4,4,4
3392655180	nature	3,3,3,3,3
6577854027	nature	4,3,3,4,3
4590295864	nature	3,2,3,3,3
8528275423	nature	3,4,4,3,5
5971718048	people	3,3,3,3,3
2380197185	nature	3,3,3,3,3
7005139926	nature	3,4,4,3,3
97151464	animals	4,4,3,4,3
8202395178	urban	4,3,4,2,4,3,2,3,3,3
3381673467	nature	4,3,4,3,3
7557758988	urban	3,3,4,4,3,3,3,3,3,3
4910154877	urban	3,4,3,3,3
4669726443	people	4,4,4,4,5
129248396	urban	3,3,3,3,3
4597511253	nature	3,3,3,3,3
3512627156	animals	3,2,3,3,3
4142741837	nature	2,2,2,2,3
6330895855	nature	3,4,3,3,3
8327953220	urban	5,3,4,4,3
8458575744	urban	4,4,3,4,3
7845913656	urban	4,5,3,4,4
5610428293	nature	3,4,3,2,4
4193355197	people	3,3,4,3,4
92949544	people	3,3,3,3,2
3683957865	animals	3,3,4,3,3
4664376001	urban	3,3,3,3,3
3444806243	nature	4,3,3,3,4
6931060231	nature	3,3,3,4,3
2463502853	animals	2,2,3,2,2
277117307	animals	3,3,3,3,3
1579099321	nature	3,2,2,3,4
525446794	animals	3,3,3,3,3
3911332353	urban	3,4,3,3,3
470270194	animals	4,4,3,4,3
2619190911	nature	4,3,4,4,3
3753235172	people	4,4,4,4,4
4935937756	urban	3,2,2,3,3
3031956062	people	4,5,4,4,5
4717836827	nature	3,3,3,3,3
6474096591	animals	4,4,5,4,4
642927267	animals	4,3,4,3,3
3945514473	nature	3,3,3,3,3,3,3,3,3,3
7758520232	urban	3,3,3,4,3,3,2,3,4,3,3,3
4611873167	people	3,4,3,3,3
7208979062	people	4,4,4,4,5
1698164517	nature	3,3,3,3,3
8090165107	people	4,3,4,4,3
2550988953	animals	3,3,3,3,3
5322202146	animals	4,4,3,4,4
4051071990	nature	3,3,3,4,3
3369093330	animals	3,2,2,4,1,3,2,2,3,2
6879702994	nature	3,2,5,4,5
13466833	urban	3,2,3,3,3,3
201145756	animals	3,3,2,2,2,3,2,3,3,3
4854655237	nature	4,3,3,3,5
859162677	urban	4,3,4,4,3
574232362	nature	3,3,4,3,4
3559257456	animals	4,4,4,3,4,4,4,4,3,4,3
239264124	urban	4,4,4,3,4
2788214851	people	1,1,1,1,1
7487739852	people	3,3,3,3,3,2,3,3,3,2
8435851654	nature	3,3,3,3,4
3050108499	people	1,1,1,1,2
7480682358	nature	4,3,3,3,3
2217677252	urban	3,3,3,3,3
8291419202	urban	4,3,4,3,5,3,3,4,4,3
3708266641	nature	4,3,4,5,3
3332261683	urban	3,2,3,3,3,3
2818730235	urban	3,3,3,3,3
7379532670	people	4,3,4,3,4
7875740360	urban	5,4,4,4,4
432077460	nature	4,4,5,4,5,5,4,5,4,3
6191370133	people	4,3,3,3,3
622525629	animals	2,3,3,3,3
3891262100	nature	3,3,3,4,4
753060250	people	3,4,5,4,3
8037607216	nature	3,3,3,3,3
6825396686	people	3,3,3,4,4
1368112640	nature	3,3,3,3,4
7593542552	people	3,3,3,4,3
4064617142	nature	3,4,3,3,3
1397685526	people	2,3,3,2,2
7084663935	urban	3,3,3,3,3
8130926219	people	3,3,3,3,3
6351277586	urban	3,4,4,5,3,3,4,3,3,3
6242766617	nature	4,3,3,3,4,3,3,4,5,5
4419135648	nature	3,4,2,4,3
7486864192	people	3,3,3,3,3
7937749894	people	4,4,3,3,3,3,3,3,3,3,3,4,3,4,3
197736168	urban	3,3,2,3,3,3,3,3,3,3
6215874120	nature	5,3,3,2,3
3043399920	animals	3,4,2,3,4,5
389552154	urban	4,4,3,3,4
5471084537	people	4,4,3,3,3
4603999669	urban	4,3,4,3,4,4
4641042274	animals	3,3,3,4,3
4962408852	nature	3,4,4,3,3
4858508540	nature	2,4,1,3,1
7400466358	people	3,3,4,3,3
7379471842	people	3,4,3,4,4
6014090838	urban	4,4,4,5,4
7807642434	people	3,3,3,3,3
4736580717	people	3,4,4,4,3
3843119188	urban	3,5,3,3,3
3033183446	animals	4,3,3,3,4
558060241	urban	4,5,5,5,4
7770244716	people	3,3,3,3,3,3,3,3,3,3
8320173256	nature	3,3,3,3,4
7150392023	animals	4,4,3,4,4
8455473175	animals	3,4,4,5,4
6391520505	people	2,3,2,3,3
2657025875	nature	3,3,3,3,3
6891397289	nature	3,3,3,3,3
3624597377	urban	4,4,3,3,4
3794602594	nature	3,3,3,3,3
7814823114	urban	3,3,3,4,4
4759933299	nature	3,3,3,3,3,3,4,4,3,4
7010681647	people	4,4,4,3,3
5530428346	urban	4,4,3,4,4
5565201021	people	4,4,3,5,5
8347285399	people	5,4,4,4,4
8068294363	nature	3,3,3,3,3,3,4,3,3,3
417361946	urban	3,3,3,3,3
6155598240	people	4,3,4,4,4
3067512763	people	3,4,4,4,3,3,3,5,4,3
5889791859	urban	3,1,3,3,3
5347489664	people	3,3,3,3,3
135852308	nature	4,4,3,4,3
3557627676	nature	3,3,3,4,4
4945778169	nature	3,3,3,4,5
2057646227	animals	3,3,3,3,3,4,4,3
7551353162	animals	3,3,3,4,4,5
189273854	urban	3,3,3,4,3,3
3527907293	animals	4,4,5,4,4,5
7751322802	urban	3,4,4,3,3
4786989364	people	3,3,2,3,2
2726768247	animals	2,2,3,2,2,3
4737591877	urban	3,4,3,3,4
3807332005	urban	5,4,5,5,4
8124446926	people	4,4,4,3,4,3,3,4,3,4
1346099311	urban	2,2,3,2,2,3,2,3,3,2
4945577041	animals	3,3,4,4,3
3283876077	urban	4,3,5,3,4,4,4,3,5,4,4
8500669559	nature	1,5,4,3,3
8303081342	animals	3,4,3,3,4
5330817446	urban	3,3,3,3,3
2601716987	people	3,3,3,3,3
8115436265	nature	2,3,3,3,3
4312985916	animals	3,4,4,4,5
923278701	animals	4,5,4,3,5
6901692482	people	3,3,3,3,4
7188919766	animals	3,5,4,4,4
5244800030	nature	3,3,3,3,3
2279863570	nature	3,2,3,3,3
4677790810	animals	4,4,4,4,3,3
3320496987	nature	2,4,2,4,2
3195279209	animals	3,3,3,3,3
6218300229	people	3,4,4,4,3
8409434392	nature	2,1,2,2,2
2541749572	nature	4,4,3,4,3,5,4,5,4,4
4110940746	nature	2,3,2,2,2
1418344678	animals	2,4,3,3,2
167993336	animals	4,5,4,3,3,4
411648894	people	3,2,4,3,2,3,3,3,3,3
46586108	nature	3,2,2,3,5
352701740	nature	3,3,4,3,4
3434255657	urban	4,4,4,5,4,5,4,5,3,4
4582956898	nature	3,3,3,3,3
3375190476	nature	3,3,3,3,4,1,3,5,3,3
7273712452	nature	3,4,1,3,4
3172257068	nature	3,4,4,4,4
5064096862	people	3,4,2,4,3
8001425624	people	3,3,3,3,3,3,3,4,3,3
100473870	people	4,4,4,4,3
2684045030	animals	3,2,3,3,3
2900196989	nature	3,4,4,4,4
5409549032	urban	3,3,3,3,3
360816173	urban	4,3,3,3,3,3,3
8238777928	urban	3,4,4,4,4
1293451663	animals	3,3,3,3,4
7850414940	urban	5,3,5,4,3,5,4,4,4,4
1412927773	nature	3,3,5,3,3,4,3,3,3,4
4407476631	animals	4,5,3,4,4
8507793392	urban	1,1,1,1,1
10910158	nature	3,3,3,3,3
8226465672	nature	3,3,3,2,3
9811362	animals	3,4,4,3,3
4759307156	people	4,4,3,5,4
5339391707	people	3,3,3,3,3,3,3,3,3,3
4670961998	nature	3,4,4,3,4
6589446965	nature	4,4,4,3,2,4,5,5,5,4
3250201430	animals	3,5,4,4,4,4,5
7981661398	people	3,3,3,3,3
4782980232	urban	3,3,3,4,2,3,4
7289033330	nature	3,2,4,3,3
4315538392	people	3,4,4,4,4
6485150113	nature	3,4,3,3,4
4043824964	people	2,3,2,3,2
8545797936	people	3,3,3,3,3
8109668382	urban	4,3,3,3,4
5194495881	nature	4,3,3,3,3
326398051	nature	3,3,3,3,2
5997328245	animals	3,2,3,2,3
6719205435	urban	3,3,3,4,3,3
3650506096	nature	4,4,3,5,5,3
3303154926	people	3,4,3,3,3
7686070132	people	4,4,4,3,4
6230403908	animals	3,4,4,4,4
2485531234	nature	4,5,4,4,4
2472306084	urban	3,3,3,4,3
6490656871	urban	5,3,4,4,3
4162974837	urban	2,2,2,2,3
6776613293	people	3,5,3,3,4
5848431400	people	3,3,4,3,3
5662061088	animals	2,2,3,2,2,2,2,3,2,3
2078432671	animals	4,5,4,4,4
7119949645	people	4,3,2,2,2
5879572026	animals	4,3,3,4,4
3182987752	animals	4,4,4,3,3
2933997183	urban	3,3,3,3,3
7645888390	animals	4,3,4,4,4
1046096851	animals	4,4,4,4,5
3472669495	urban	4,3,2,5,4,3
8439542838	people	3,3,3,2,3
7587114114	people	3,4,3,3,4
6779876895	people	3,3,3,3,3
2417519136	urban	3,3,4,3,3
8231761268	people	3,3,3,4,3
4574377771	people	2,3,4,3,4
3618225565	nature	3,3,3,3,2
4860864815	animals	3,3,3,2,3,3,3,2,2,3,2
280388676	nature	4,4,4,4,5
4813070929	nature	3,4,4,5,2
112428919	nature	4,4,5,3,4,3,3,3,4,5,3,4,4,3,4
